rider_id,vehicle_type,zone,join_date,rating
20416,มอเตอร์ไซค์,บางรัก,2023-09-17,5.0
20417,มอเตอร์ไซค์,บางนา,2023-11-20,4.96
20418,มอเตอร์ไซค์,บางนา,2024-07-16,3.89
20419,มอเตอร์ไซค์,ลาดพร้าว,2023-05-10,4.75
20420,มอเตอร์ไซค์,บางกะปิ,2022-12-14,4.67
20421,มอเตอร์ไซค์,ดินแดง,2024-01-31,3.96
20422,มอเตอร์ไซค์,บางนา,2024-05-20,3.71
20423,มอเตอร์ไซค์,ห้วยขวาง,2023-06-09,4.5
20424,รถยนต์,สาทร,2023-03-07,4.65
20425,มอเตอร์ไซค์,บางกะปิ,2022-11-19,4.43
20426,จักรยาน,บางนา,2023-10-18,4.39
20427,มอเตอร์ไซค์,ลาดพร้าว,2023-08-11,4.14
20428,มอเตอร์ไซค์,ดินแดง,2022-05-29,4.39
20429,มอเตอร์ไซค์,บางนา,2023-01-05,5.0
20430,มอเตอร์ไซค์,ห้วยขวาง,2023-01-14,4.49
20431,มอเตอร์ไซค์,สาทร,2024-04-12,5.0
20432,มอเตอร์ไซค์,สาทร,2023-03-27,4.62
20433,มอเตอร์ไซค์,ลาดพร้าว,2024-01-31,4.18
20434,รถยนต์,จตุจักร,2022-11-01,4.58
20435,มอเตอร์ไซค์,จตุจักร,2022-09-30,3.94
20436,มอเตอร์ไซค์,บางนา,2023-09-19,4.78
20437,มอเตอร์ไซค์,วัฒนา,2022-05-27,3.99
20438,มอเตอร์ไซค์,ห้วยขวาง,2022-07-23,3.96
20439,รถยนต์,ลาดพร้าว,2022-09-28,4.31
20440,มอเตอร์ไซค์,ลาดพร้าว,2024-03-06,4.18
20441,มอเตอร์ไซค์,ห้วยขวาง,2022-08-21,4.46
20442,มอเตอร์ไซค์,จตุจักร,2024-04-07,4.43
20443,มอเตอร์ไซค์,บางรัก,2023-06-17,4.48
20444,มอเตอร์ไซค์,พญาไท,2023-11-01,3.97
20445,รถยนต์,วัฒนา,2024-04-25,5.0
20446,มอเตอร์ไซค์,บางนา,2024-06-26,4.12
20447,มอเตอร์ไซค์,วัฒนา,2024-01-25,4.4
20448,มอเตอร์ไซค์,บางกะปิ,2024-02-25,4.08
20449,มอเตอร์ไซค์,ห้วยขวาง,2023-12-23,4.41
20450,มอเตอร์ไซค์,ลาดพร้าว,2024-06-13,4.28
20451,มอเตอร์ไซค์,ห้วยขวาง,2023-07-03,4.72
20452,มอเตอร์ไซค์,พญาไท,2022-05-31,4.55
20453,จักรยาน,ลาดพร้าว,2023-07-02,4.32
20454,จักรยาน,บางนา,2022-06-16,4.89
20455,มอเตอร์ไซค์,จตุจักร,2022-11-29,4.69
20456,มอเตอร์ไซค์,ลาดพร้าว,2022-12-14,4.43
20457,มอเตอร์ไซค์,พญาไท,2024-07-13,4.58
20458,มอเตอร์ไซค์,สวนหลวง,2022-12-18,5.0
20459,จักรยาน,จตุจักร,2024-02-12,5.0
20460,มอเตอร์ไซค์,สวนหลวง,2024-07-27,4.3
20461,จักรยาน,ห้วยขวาง,2023-08-04,4.22
20462,มอเตอร์ไซค์,บางรัก,2023-11-11,4.42
20463,จักรยาน,บางนา,2024-05-01,4.1
20464,มอเตอร์ไซค์,ลาดพร้าว,2022-06-04,3.93
20465,มอเตอร์ไซค์,บางนา,2023-06-16,4.79
20466,มอเตอร์ไซค์,ลาดพร้าว,2023-12-23,4.29
20467,มอเตอร์ไซค์,สวนหลวง,2024-04-12,4.81
20468,มอเตอร์ไซค์,สาทร,2022-07-22,4.22
20469,มอเตอร์ไซค์,คลองเตย,2023-05-07,4.69
20470,มอเตอร์ไซค์,ห้วยขวาง,2023-09-06,4.94
20471,มอเตอร์ไซค์,ลาดพร้าว,2024-02-10,4.22
20472,มอเตอร์ไซค์,บางนา,2023-07-23,4.34
20473,มอเตอร์ไซค์,ห้วยขวาง,2022-12-29,4.16
20474,มอเตอร์ไซค์,ห้วยขวาง,2022-10-19,4.4
20475,มอเตอร์ไซค์,ลาดพร้าว,2023-07-30,3.7
20476,มอเตอร์ไซค์,คลองเตย,2023-06-26,4.4
20477,มอเตอร์ไซค์,ห้วยขวาง,2022-06-17,3.57
20478,มอเตอร์ไซค์,บางกะปิ,2023-10-11,4.18
20479,มอเตอร์ไซค์,สวนหลวง,2023-01-23,4.61
20480,มอเตอร์ไซค์,ห้วยขวาง,2023-07-01,4.14
20481,มอเตอร์ไซค์,ห้วยขวาง,2022-10-11,4.03
20482,รถยนต์,จตุจักร,2023-02-12,4.52
20483,จักรยาน,พญาไท,2024-05-04,4.0
20484,รถยนต์,บางกะปิ,2023-06-15,3.86
20485,จักรยาน,บางกะปิ,2023-08-07,4.4
20486,มอเตอร์ไซค์,ลาดพร้าว,2023-02-05,4.43
20487,มอเตอร์ไซค์,ห้วยขวาง,2023-11-09,4.35
20488,รถยนต์,ลาดพร้าว,2024-02-25,4.03
20489,มอเตอร์ไซค์,บางนา,2024-07-16,5.0
20490,มอเตอร์ไซค์,พญาไท,2024-02-21,4.0
20491,มอเตอร์ไซค์,ห้วยขวาง,2022-11-05,4.49
20492,มอเตอร์ไซค์,พญาไท,2023-10-14,4.71
20493,มอเตอร์ไซค์,สาทร,2022-06-05,4.45
20494,มอเตอร์ไซค์,ห้วยขวาง,2022-08-29,4.85
20495,มอเตอร์ไซค์,บางกะปิ,2023-02-18,4.69
20496,มอเตอร์ไซค์,วัฒนา,2022-11-14,3.37
20497,มอเตอร์ไซค์,บางรัก,2023-01-19,4.99
20498,มอเตอร์ไซค์,ห้วยขวาง,2024-07-20,4.77
20499,มอเตอร์ไซค์,จตุจักร,2024-04-02,4.92
20500,มอเตอร์ไซค์,บางนา,2024-07-17,4.78
20501,มอเตอร์ไซค์,ห้วยขวาง,2023-05-28,4.53
20502,มอเตอร์ไซค์,วัฒนา,2024-02-28,4.33
20503,มอเตอร์ไซค์,คลองเตย,2023-01-04,4.09
20504,มอเตอร์ไซค์,วัฒนา,2022-07-28,4.19
20505,มอเตอร์ไซค์,ลาดพร้าว,2022-08-23,3.73
20506,มอเตอร์ไซค์,สาทร,2023-06-09,3.78
20507,มอเตอร์ไซค์,พญาไท,2023-05-26,4.67
20508,มอเตอร์ไซค์,บางนา,2024-04-30,4.41
20509,มอเตอร์ไซค์,จตุจักร,2023-09-10,4.76
20510,มอเตอร์ไซค์,พญาไท,2023-07-01,3.65
20511,รถยนต์,จตุจักร,2022-10-18,4.84
20512,มอเตอร์ไซค์,บางกะปิ,2024-05-06,4.06
20513,มอเตอร์ไซค์,บางนา,2023-01-25,4.77
20514,มอเตอร์ไซค์,ลาดพร้าว,2024-05-17,3.93
20515,มอเตอร์ไซค์,จตุจักร,2023-05-21,4.77
20516,มอเตอร์ไซค์,ดินแดง,2022-09-24,4.64
20517,มอเตอร์ไซค์,คลองเตย,2024-04-03,5.0
20518,จักรยาน,สาทร,2024-05-14,4.54
20519,รถยนต์,สวนหลวง,2023-03-01,5.0
20520,มอเตอร์ไซค์,บางนา,2023-04-09,3.66
20521,มอเตอร์ไซค์,สาทร,2024-01-30,4.35
20522,มอเตอร์ไซค์,บางกะปิ,2022-07-28,4.04
20523,รถยนต์,วัฒนา,2022-10-13,5.0
20524,มอเตอร์ไซค์,บางกะปิ,2023-03-29,4.18
20525,มอเตอร์ไซค์,ห้วยขวาง,2023-10-12,4.08
20526,มอเตอร์ไซค์,ลาดพร้าว,2023-06-10,4.57
20527,มอเตอร์ไซค์,ห้วยขวาง,2022-07-03,4.34
20528,มอเตอร์ไซค์,คลองเตย,2023-04-20,4.47
20529,จักรยาน,คลองเตย,2022-06-02,4.82
20530,มอเตอร์ไซค์,ห้วยขวาง,2024-06-07,4.46
20531,จักรยาน,สาทร,2024-03-18,4.18
20532,มอเตอร์ไซค์,วัฒนา,2024-06-10,3.93
20533,จักรยาน,คลองเตย,2024-05-18,4.38
20534,จักรยาน,สาทร,2022-09-22,4.3
20535,จักรยาน,บางกะปิ,2024-02-04,3.97
20536,มอเตอร์ไซค์,ดินแดง,2023-03-25,4.43
20537,มอเตอร์ไซค์,จตุจักร,2022-09-19,4.63
20538,มอเตอร์ไซค์,จตุจักร,2024-05-16,4.3
20539,มอเตอร์ไซค์,ลาดพร้าว,2022-09-20,4.44
20540,มอเตอร์ไซค์,วัฒนา,2023-06-22,4.57
20541,จักรยาน,พญาไท,2023-09-29,4.11
20542,จักรยาน,ห้วยขวาง,2023-02-26,4.27
20543,มอเตอร์ไซค์,ห้วยขวาง,2023-03-25,4.74
20544,มอเตอร์ไซค์,คลองเตย,2023-09-29,4.63
20545,มอเตอร์ไซค์,ลาดพร้าว,2024-01-10,3.74
20546,มอเตอร์ไซค์,สวนหลวง,2023-01-30,4.03
20547,มอเตอร์ไซค์,ดินแดง,2024-04-25,4.62
20548,มอเตอร์ไซค์,วัฒนา,2024-07-04,3.92
20549,มอเตอร์ไซค์,สาทร,2022-10-12,4.49
20550,มอเตอร์ไซค์,บางรัก,2023-03-02,4.55
20551,มอเตอร์ไซค์,ห้วยขวาง,2022-12-14,4.1
20552,มอเตอร์ไซค์,ห้วยขวาง,2022-12-28,4.05
20553,จักรยาน,ห้วยขวาง,2022-12-13,4.0
20554,รถยนต์,ห้วยขวาง,2023-04-12,5.0
20555,มอเตอร์ไซค์,สวนหลวง,2024-04-09,4.47
20556,มอเตอร์ไซค์,สาทร,2023-02-27,4.56
20557,จักรยาน,บางกะปิ,2023-07-25,4.75
20558,มอเตอร์ไซค์,บางรัก,2022-09-24,5.0
20559,จักรยาน,สวนหลวง,2022-11-03,3.55
20560,มอเตอร์ไซค์,สวนหลวง,2023-02-15,4.8
20561,มอเตอร์ไซค์,บางรัก,2023-05-16,4.7
20562,มอเตอร์ไซค์,บางนา,2024-04-19,4.53
20563,มอเตอร์ไซค์,พญาไท,2022-05-26,4.06
20564,มอเตอร์ไซค์,ห้วยขวาง,2023-04-10,4.1
20565,มอเตอร์ไซค์,ลาดพร้าว,2023-11-28,4.45
20566,จักรยาน,ลาดพร้าว,2023-05-25,3.73
20567,มอเตอร์ไซค์,วัฒนา,2023-07-24,4.2
20568,มอเตอร์ไซค์,วัฒนา,2022-09-25,4.6
20569,มอเตอร์ไซค์,ลาดพร้าว,2023-01-17,4.17
20570,มอเตอร์ไซค์,ห้วยขวาง,2024-03-16,4.8
20571,มอเตอร์ไซค์,พญาไท,2022-10-26,4.73
20572,มอเตอร์ไซค์,บางรัก,2023-08-04,4.45
20573,จักรยาน,ห้วยขวาง,2024-04-17,4.36
20574,มอเตอร์ไซค์,วัฒนา,2024-07-17,3.89
20575,มอเตอร์ไซค์,วัฒนา,2023-09-26,4.64
20576,มอเตอร์ไซค์,บางกะปิ,2022-10-26,4.9
20577,มอเตอร์ไซค์,สาทร,2022-12-09,4.56
20578,มอเตอร์ไซค์,ลาดพร้าว,2023-09-24,3.74
20579,รถยนต์,วัฒนา,2024-02-16,4.0
20580,มอเตอร์ไซค์,วัฒนา,2024-04-02,5.0
20581,จักรยาน,คลองเตย,2024-02-18,4.0
20582,มอเตอร์ไซค์,บางกะปิ,2022-07-22,4.2
20583,มอเตอร์ไซค์,จตุจักร,2023-12-19,4.01
20584,มอเตอร์ไซค์,บางกะปิ,2022-06-10,4.16
20585,มอเตอร์ไซค์,บางนา,2024-06-24,4.21
20586,มอเตอร์ไซค์,จตุจักร,2023-08-02,4.34
20587,มอเตอร์ไซค์,จตุจักร,2022-06-11,4.26
20588,มอเตอร์ไซค์,บางรัก,2022-09-23,4.34
20589,มอเตอร์ไซค์,สาทร,2023-09-19,4.43
20590,มอเตอร์ไซค์,จตุจักร,2023-08-11,3.6
20591,มอเตอร์ไซค์,วัฒนา,2023-02-15,4.36
20592,มอเตอร์ไซค์,คลองเตย,2023-03-04,4.54
20593,มอเตอร์ไซค์,บางกะปิ,2023-10-02,4.8
20594,มอเตอร์ไซค์,สาทร,2024-04-01,4.24
20595,มอเตอร์ไซค์,คลองเตย,2022-08-28,4.37
20596,มอเตอร์ไซค์,คลองเตย,2024-03-20,3.94
20597,มอเตอร์ไซค์,ลาดพร้าว,2022-06-01,4.38
20598,มอเตอร์ไซค์,คลองเตย,2023-08-13,4.89
20599,มอเตอร์ไซค์,สาทร,2024-06-24,4.11
20600,มอเตอร์ไซค์,บางกะปิ,2023-03-31,3.96
20601,จักรยาน,วัฒนา,2024-07-21,4.32
20602,มอเตอร์ไซค์,จตุจักร,2023-02-09,5.0
20603,มอเตอร์ไซค์,วัฒนา,2022-06-18,3.99
20604,มอเตอร์ไซค์,บางนา,2023-09-14,3.78
20605,มอเตอร์ไซค์,บางกะปิ,2022-08-24,3.96
20606,มอเตอร์ไซค์,สาทร,2023-04-03,4.61
20607,มอเตอร์ไซค์,คลองเตย,2023-08-25,4.17
