order_id,customer_id,zone,cuisine,order_time,delivered_time,distance_km,prep_min,subtotal,discount,delivery_fee,payment_type,weather,rating
913567,54397,หางดง,ของหวาน,11 May 2025 12:36,2025-05-11 13:01:54,6.3,16.6,฿115,0,34,บัตรเครดิต,ปกติ,4
909584,53814,หางดง,ตามสั่ง,2025-04-29 09:10:00,2025-04-29 09:34:30,4.2,12.3,฿157,0,34,เงินสด,ฝนตก,5
922071,57306,สันกำแพง ,ตามสั่ง,08/04/2025 12:58,2025-04-08 13:24:48,8.4,14.3,฿64,0,41,บัตรเครดิต,ปกติ,4
903588,57661,นิมมาน,ปิ้งย่าง,14 Jun 2025 21:18,2025-06-14 21:39:42,1.64,6.1,"฿1,316",0,22,เงินสด,ฝนตก,5
917147,57419,หางดง,ข้าวซอย,2025-04-19 19:25:00,2025-04-19 19:40:36,5.27,8.2,฿35,0,36,เงินสด,ปกติ,5
907387,58036,หางดง ,กาแฟ,2025-06-16 17:28:00,2025-06-16 18:00:24,7.15,16.1,฿35,0,34,โอนผ่านแอป,ฝนตก,3
908622,61292,นิมมาน,ตามสั่ง,2025-06-08 20:03:00,2025-06-08 20:15:18,1.07,11.6,฿70,0,15,โอนผ่านแอป,ปกติ,5
913048,56236,หางดง,ข้าวซอย,24/04/2025 09:15,2025-04-24 09:28:24,1.07,13.2,฿35,0,21,เงินสด,ปกติ,5
921608,54644,นิมมาน,ญี่ปุ่น,2025-04-20 12:02:00,2025-04-20 12:21:18,0.5,11.7,฿65,0,20,โอนผ่านแอป,ปกติ,5
902189,57175,สันทราย,ข้าวซอย,2025-05-16 12:27:00,2025-05-16 12:56:24,8.85,15.1,฿204,39,41,โอนผ่านแอป,ปกติ,4
911153,51917,หางดง,ข้าวซอย,2025-06-25 18:43:00,2025-06-25 19:12:42,2.89,9.6,฿61,0,21,เงินสด,ฝนตก,4
919956,56173,นิมมาน,ข้าวซอย,27/05/2025 11:01,2025-05-27 11:19:30,1.91,9.2,฿243,42,18,บัตรเครดิต,ปกติ,5
903714,55819,แม่ริม,ตามสั่ง,2025-06-24 09:39:00,2025-06-24 09:57:00,8.21,10.9,฿68,0,45,โอนผ่านแอป,ปกติ,5
922482,53761, แม่ริม,ญี่ปุ่น,2025-06-18 12:51:00,2025-06-18 13:44:48,24.04,8.5,฿161,0,92,โอนผ่านแอป,ฝนตก,2
908941,50771,แม่ริม,ตามสั่ง,24 Jun 2025 11:32,2025-06-24 12:01:12,8.69,14.5,฿47,0,44,,ปกติ,4
915175,57869,สันกำแพง,ตามสั่ง,2025-05-28 13:14:00,2025-05-28 13:37:18,10.76,11.4,฿77,0,52,,ปกติ,5
913827,59620,แม่ริม,ตามสั่ง,22 Apr 2025 12:37,2025-04-22 13:05:30,1.8,10.9,฿111,0,21,โอนผ่านแอป,ฝนตก,4
901626,61670,หางดง,ปิ้งย่าง,02 May 2025 11:11,2025-05-02 11:39:00,8.68,15.6,฿140,0,44,โอนผ่านแอป,ปกติ,5
903176,61076,นิมมาน,ข้าวซอย,2025-04-05 13:58:00,2025-04-05 14:16:18,4.58,10.3,฿115,12,35,โอนผ่านแอป,ปกติ,5
910674,55479,สันกำแพง,ข้าวซอย,2025-04-24 19:11:00,2025-04-24 19:27:42,5.07,12.9,฿78,10,33,บัตรเครดิต,ปกติ,5
909470,61729,หางดง,ของหวาน,2025-06-18 18:40:00,2025-06-18 18:59:42,3.86,6.4,฿51,0,30,วอลเล็ต,ปกติ,4
918299,58251,ช้างคลาน,ข้าวซอย,24/06/2025 08:14,2025-06-24 08:24:06,1.17,6.9,฿62,12,20,โอนผ่านแอป,ปกติ,5
921969,56243,สันทราย,ตามสั่ง,05 Apr 2025 10:50,2025-04-05 11:18:12,7.54,14.4,฿62,0,38,เงินสด,ฝนตก,3
904727,55530,นิมมาน,ญี่ปุ่น,24/04/2025 10:19,2025-04-24 10:30:24,1.49,4.8,฿363,25,16,โอนผ่านแอป,ปกติ,5
919603,50942,หางดง ,ตามสั่ง,12/05/2025 12:59,2025-05-12 13:22:30,6.5,5.3,฿60,13,32,โอนผ่านแอป,ปกติ,3
910880,53320, แม่ริม,ข้าวซอย,2025-05-10 08:02:00,2025-05-10 08:20:54,8.28,6.5,฿196,0,43,โอนผ่านแอป,ปกติ,5
910591,61744,แม่ริม,กาแฟ,14 Jun 2025 11:54,2025-06-14 12:18:54,4.37,10.6,฿35,0,25,,ปกติ,4
922816,51165,ช้างคลาน,ข้าวซอย,2025-06-24 11:45:00,2025-06-24 12:15:18,7.16,6.7,฿129,0,35,โอนผ่านแอป,ฝนตก,4
907063,59085,สันทราย,ปิ้งย่าง,26 Apr 2025 11:23,2025-04-26 11:44:12,4.28,5.4,฿608,64,30,cash,ปกติ,5
910534,54950, หางดง,กาแฟ,2025-06-25 10:17:00,2025-06-25 10:40:36,2.5,12.0,฿107,0,29,โอนผ่านแอป,ฝนตก,4
914745,58780,แม่ริม,ญี่ปุ่น,2025-06-21 19:22:00,2025-06-21 19:41:06,7.66,11.9,฿207,0,50,โอนผ่านแอป,ปกติ,5
913549,55846,แม่ริม,ปิ้งย่าง,2025-06-06 18:04:00,2025-06-06 18:33:36,1.83,13.0,฿64,0,27,โอนผ่านแอป,ฝนตก,4
923847,57776, หางดง,ญี่ปุ่น,2025-05-19 11:42:00,2025-05-19 12:09:00,7.1,6.3,฿259,0,36,โอนผ่านแอป,ปกติ,5
915533,55219,สันทราย,ของหวาน,2025-04-19 11:52:00,2025-04-19 12:13:12,1.68,14.0,฿88,18,20,เงินสด,ปกติ,5
916102,57859,สันกำแพง,ตามสั่ง,18 May 2025 18:19,2025-05-18 18:44:12,2.86,14.4,฿57,12,28,บัตรเครดิต,ปกติ,4
900810,60975,หางดง,ข้าวซอย,18/05/2025 12:39,2025-05-18 12:59:18,2.11,10.8,฿154,0,23,เงินสด,ปกติ,5
914792,50670,สันทราย,กาแฟ,26 Apr 2025 18:20,2025-04-26 18:49:42,7.8,15.1,฿252,0,39,เงินสด,ปกติ,4
914570,51507,แม่ริม,กาแฟ,2025-06-16 10:02:00,2025-06-16 10:37:54,23.72,8.8,฿70,12,89,โอนผ่านแอป,ปกติ,3
901858,56707,นิมมาน,ตามสั่ง,08 May 2025 12:42,2025-05-08 13:03:48,5.03,9.2,฿82,0,34,โอนผ่านแอป,ปกติ,4
922148,61806,แม่ริม,ตามสั่ง,19 Apr 2025 08:06,2025-04-19 08:37:00,15.1,17.2,฿35,0,64,บัตรเครดิต,ปกติ,5
922325,51425,หางดง,ตามสั่ง,03/04/2025 13:41,2025-04-03 14:00:48,5.91,15.7,฿125,0,31,โอนผ่านแอป,ปกติ,5
902886,56483,นิมมาน,ญี่ปุ่น,18/06/2025 11:36,2025-06-18 12:02:12,8.3,10.6,฿102,11,42,วอลเล็ต,ปกติ,5
917431,50321,นิมมาน,กาแฟ,2025-06-06 11:23:00,2025-06-06 11:51:30,8.52,14.3,฿35,0,40,,ปกติ,4
923179,50945,นิมมาน,ญี่ปุ่น,2025-04-25 19:51:00,2025-04-25 20:02:36,2.88,12.4,฿129,9,27,โอนผ่านแอป,ปกติ,5
917106,57265,หางดง,กาแฟ,10 May 2025 10:36,2025-05-10 10:51:30,4.46,10.6,฿66,0,25,โอนผ่านแอป,ปกติ,5
912808,56063,นิมมาน,ข้าวซอย,2025-06-01 09:17:00,2025-06-01 09:35:36,0.0,17.2,฿49,0,27,,ปกติ,5
909604,53224,สันทราย ,ตามสั่ง,2025-06-21 08:13:00,2025-06-21 08:27:36,4.77,4.0,฿41,0,28,โอนผ่านแอป,ปกติ,4
916774,56736,ช้างคลาน,กาแฟ,02 Apr 2025 11:02,2025-04-02 11:27:54,5.29,14.5,฿38,0,31,,ปกติ,3
912579,59346,นิมมาน ,ข้าวซอย,14/04/2025 20:55,2025-04-14 21:10:24,4.05,8.1,฿133,0,29,วอลเล็ต,ปกติ,5
913551,59822, แม่ริม,ปิ้งย่าง,23/05/2025 08:00,2025-05-23 08:27:48,12.03,16.7,฿352,0,58,เงินสด,ปกติ,4
902447,59680,สันทราย,กาแฟ,2025-04-19 13:12:00,2025-04-19 13:29:00,,14.7,฿85,0,23,โอนผ่านแอป,ปกติ,5
923011,58130,แม่ริม ,ของหวาน,23 Apr 2025 20:36,2025-04-23 20:51:24,5.0,10.1,฿104,0,26,บัตรเครดิต,ปกติ,5
902314,51726,หางดง,ตามสั่ง,2025-04-03 09:29:00,2025-04-03 09:42:00,2.24,13.0,฿39,8,18,เงินสด,ปกติ,5
916553,59721,ช้างคลาน,ตามสั่ง,19 May 2025 13:03,2025-05-19 13:14:18,1.69,13.3,฿120,0,16,เงินสด,ปกติ,5
903745,58132,สันทราย ,ตามสั่ง,15/04/2025 13:58,2025-04-15 14:13:18,4.84,10.8,฿35,0,32,APP,ปกติ,5
913116,55105,สันกำแพง,ปิ้งย่าง,12 Apr 2025 09:27,2025-04-12 09:40:48,2.44,12.4,฿442,0,26,เงินสด,ปกติ,5
905537,52531,สันทราย,ญี่ปุ่น,09/04/2025 18:07,2025-04-09 18:30:30,,4.0,฿305,27,40,โอนผ่านแอป,ปกติ,5
901174,60758,ช้างคลาน,กาแฟ,2025-04-29 18:41:00,2025-04-29 19:11:54,4.31,8.1,฿87,0,31,โอนผ่านแอป,ฝนตก,3
923496,60368,หางดง,ข้าวซอย,01/04/2025 10:17,2025-04-01 10:30:00,3.38,9.0,฿189,35,27,โอนผ่านแอป,ปกติ,5
915980,56160,ช้างคลาน,กาแฟ,20/06/2025 19:39,2025-06-20 19:56:18,3.68,10.1,฿112,0,26,โอนผ่านแอป,ปกติ,5
915501,61017,นิมมาน,ตามสั่ง,12 Apr 2025 12:26,2025-04-12 12:59:00,12.85,8.6,฿146,12,58,เงินสด,ปกติ,3
921190,54244,สันทราย,กาแฟ,27/06/2025 12:02,2025-06-27 12:25:24,3.87,12.7,฿74,0,27,โอนผ่านแอป,ปกติ,5
920828,51277,สันกำแพง,ข้าวซอย,03 May 2025 18:16,2025-05-03 18:58:36,12.36,14.5,฿127,0,53,เงินสด,ฝนตก,2
914789,53454,ช้างคลาน,ปิ้งย่าง,2025-05-15 18:52:00,2025-05-15 19:21:54,5.64,15.2,฿342,0,35,วอลเล็ต,ปกติ,3
909896,59898,แม่ริม,ข้าวซอย,13 May 2025 21:05,2025-05-13 21:24:36,7.76,11.5,฿42,0,40,บัตรเครดิต,ปกติ,5
919201,59819,นิมมาน,ของหวาน,13 May 2025 13:58,2025-05-13 14:22:42,1.36,13.1,฿87,11,19,วอลเล็ต,ฝนตก,5
920958,50120,ช้างคลาน,กาแฟ,11/05/2025 20:31,2025-05-11 20:49:30,6.92,7.6,฿45,0,35,โอนผ่านแอป,ปกติ,5
905628,51714,นิมมาน,ตามสั่ง,01 Apr 2025 09:43,2025-04-01 09:59:30,4.31,12.0,฿167,0,30,เงินสด,ปกติ,5
921034,57884,ช้างคลาน,ญี่ปุ่น,2025-05-23 12:58:00,2025-05-23 13:22:54,2.78,13.8,฿260,56,30,โอนผ่านแอป,ปกติ,4
906970,60257,หางดง,ข้าวซอย,28/06/2025 20:11,2025-06-28 20:27:30,1.24,15.7,฿76,0,18,โอนผ่านแอป,ปกติ,5
905122,56463,ช้างคลาน,ข้าวซอย,2025-04-20 13:16:00,2025-04-20 13:32:06,2.63,16.4,฿53,0,26,บัตรเครดิต,ปกติ,5
907828,59067,ช้างคลาน,ปิ้งย่าง,2025-06-13 20:13:00,2025-06-13 20:38:18,6.99,6.4,฿99,0,38,วอลเล็ต,ฝนตก,5
916293,56378,นิมมาน,ข้าวซอย,20 Jun 2025 09:08,2025-06-20 09:21:12,0.5,10.6,฿61,4,22,โอนผ่านแอป,ปกติ,5
923888,50943,สันทราย,ข้าวซอย,2025-05-21 17:36:00,2025-05-21 18:02:12,5.13,12.1,฿73,0,30,โอนผ่านแอป,ฝนตก,4
900681,56923,ช้างคลาน,กาแฟ,18/04/2025 13:00,2025-04-18 13:18:06,5.51,12.6,฿118,0,36,โอนผ่านแอป,ปกติ,5
913627,61984,ช้างคลาน,ตามสั่ง,20/06/2025 12:41,2025-06-20 13:02:24,2.81,7.3,฿104,0,19,APP,ปกติ,4
906127,61832,สันทราย,ปิ้งย่าง,2025-05-06 13:27:00,2025-05-06 13:50:36,3.61,9.0,฿209,35,28,บัตรเครดิต,ฝนตก,5
918129,54018,ช้างคลาน,กาแฟ,2025-04-27 21:00:00,2025-04-27 21:18:36,3.81,16.6,฿35,8,29,วอลเล็ต,ปกติ,5
904427,52934,ช้างคลาน ,ปิ้งย่าง,05/05/2025 12:18,2025-05-05 12:41:24,1.89,13.8,฿180,0,25,เงินสด,ปกติ,5
916418,57056,สันทราย,ตามสั่ง,12 Jun 2025 13:39,2025-06-12 13:58:12,3.71,16.3,฿82,0,31,บัตรเครดิต,ปกติ,5
917984,59894,ช้างคลาน,ตามสั่ง,28/06/2025 12:28,2025-06-28 12:50:18,3.09,13.4,฿131,0,28,บัตรเครดิต,ปกติ,5
908296,51072,หางดง,ตามสั่ง,2025-04-09 10:56:00,2025-04-09 11:10:18,2.56,11.7,฿51,0,18,วอลเล็ต,ปกติ,5
905461,57393,ช้างคลาน,ปิ้งย่าง,14 Apr 2025 13:35,2025-04-14 13:53:42,4.01,13.5,฿605,53,32,บัตรเครดิต,ปกติ,4
923963,51084,นิมมาน,ปิ้งย่าง,2025-04-24 18:26:00,2025-04-24 18:50:54,7.43,8.8,฿446,23,38,บัตรเครดิต,ปกติ,5
906907,57680,แม่ริม,ข้าวซอย,27/06/2025 13:01,2025-06-27 13:25:18,10.87,13.3,฿36,0,45,โอนผ่านแอป,ปกติ,5
904257,53038,สันกำแพง,ของหวาน,2025-04-16 12:57:00,2025-04-16 13:27:48,9.66,11.3,฿57,13,50,เงินสด,ปกติ,3
914909,55816,แม่ริม,ตามสั่ง,2025-05-09 17:39:00,2025-05-09 18:15:48,17.12,4.0,฿106,0,63,APP,ฝนตก,3
918138,59236,สันทราย ,ข้าวซอย,2025-05-09 12:46:00,2025-05-09 13:11:54,3.59,15.6,฿98,0,28,บัตรเครดิต,ปกติ,5
900980,59664,สันทราย,กาแฟ,2025-04-17 18:06:00,2025-04-17 18:24:48,3.95,6.2,฿83,0,21,โอนผ่านแอป,ปกติ,5
904952,61391,ช้างคลาน,ปิ้งย่าง,30 Jun 2025 20:36,2025-06-30 20:49:30,4.41,12.1,฿147,34,31,โอนผ่านแอป,ปกติ,5
905697,57745,ช้างคลาน,ข้าวซอย,22/06/2025 11:28,2025-06-22 11:51:54,6.66,10.0,฿141,0,41,,ปกติ,5
920792,61224,นิมมาน,ญี่ปุ่น,14 Jun 2025 11:21,2025-06-14 11:52:00,5.53,9.6,฿107,22,32,เงินสด,ฝนตก,4
912008,60901,สันทราย,ข้าวซอย,26/06/2025 12:08,2025-06-26 12:27:36,,7.1,฿143,20,26,โอนผ่านแอป,ปกติ,5
905725,56027,แม่ริม,ข้าวซอย,15/04/2025 12:49,2025-04-15 13:23:24,7.5,10.7,฿68,10,38,โอนผ่านแอป,ฝนตก,3
922694,54396,หางดง,กาแฟ,13/06/2025 09:53,2025-06-13 10:06:06,1.11,12.5,฿163,15,16,CASH,ปกติ,4
904165,53916,ช้างคลาน,ปิ้งย่าง,2025-06-26 18:34:00,2025-06-26 18:58:48,3.94,12.0,฿92,0,30,วอลเล็ต,ปกติ,5
917845,51160,หางดง,ตามสั่ง,12/04/2025 20:32,2025-04-12 20:49:12,1.48,12.4,฿71,5,21,โอนผ่านแอป,ปกติ,4
903015,55094,นิมมาน,ของหวาน,2025-05-14 12:10:00,2025-05-14 12:33:00,4.06,7.9,฿146,0,25,บัตรเครดิต,ปกติ,5
920580,55607, สันทราย,ตามสั่ง,24 May 2025 20:52,2025-05-24 21:10:00,3.92,15.9,฿67,0,28,เงินสด,ปกติ,5
918110,56772,หางดง,ญี่ปุ่น,27 Jun 2025 10:15,2025-06-27 10:35:12,3.61,17.9,฿119,0,30,APP,ปกติ,5
923872,59854,นิมมาน,ญี่ปุ่น,18 Apr 2025 20:28,2025-04-18 20:48:54,2.73,4.0,฿299,0,21,,ฝนตก,5
920810,54475,นิมมาน,ปิ้งย่าง,22/06/2025 12:46,2025-06-22 13:16:06,3.93,8.3,฿332,0,25,เงินสด,ฝนตก,5
907541,56895,แม่ริม,กาแฟ,05 May 2025 21:32,2025-05-05 21:49:06,5.98,7.0,฿226,0,41,โอนผ่านแอป,ปกติ,2
923211,55609,นิมมาน,ปิ้งย่าง,2025-06-30 20:14:00,2025-06-30 20:27:30,3.47,10.3,฿172,0,28,เงินสด,ปกติ,5
918293,51318,หางดง,ตามสั่ง,12/06/2025 10:05,2025-06-12 10:22:24,4.27,11.7,฿96,8,30,CASH,ปกติ,5
923450,53910,หางดง,ตามสั่ง,29 May 2025 12:16,2025-05-29 12:41:00,2.08,11.5,฿35,0,21,เงินสด,ปกติ,5
910468,53764,สันกำแพง,ญี่ปุ่น,11/04/2025 19:10,2025-04-11 19:31:36,6.9,17.3,฿172,0,39,วอลเล็ต,ปกติ,5
915957,53180,แม่ริม,ญี่ปุ่น,2025-05-09 12:35:00,2025-05-09 13:21:00,17.75,17.4,฿155,0,70,โอนผ่านแอป,ปกติ,2
923082,57310, สันกำแพง,ตามสั่ง,30/04/2025 18:37,2025-04-30 19:10:30,12.52,15.1,฿71,0,58,โอนผ่านแอป,ปกติ,4
905505,55778,แม่ริม,ตามสั่ง,29/06/2025 20:54,2025-06-29 21:18:06,11.81,4.9,฿63,14,49,โอนผ่านแอป,ปกติ,4
911750,51505,แม่ริม,ข้าวซอย,15/04/2025 19:56,2025-04-15 20:22:36,14.44,10.9,฿129,13,57,เงินสด,ปกติ,5
906606,59400,สันกำแพง,ของหวาน,28/06/2025 13:14,2025-06-28 13:34:42,6.09,14.2,฿35,0,34,เงินสด,ปกติ,5
921422,52580,ช้างคลาน,ตามสั่ง,2025-04-29 13:37:00,2025-04-29 13:58:12,4.38,13.4,฿35,8,25,CASH,ปกติ,5
909811,51826,นิมมาน,ตามสั่ง,06/04/2025 12:07,2025-04-06 12:25:36,2.15,10.4,฿76,8,18,,ปกติ,5
915737,52104,ช้างคลาน,ปิ้งย่าง,10 Jun 2025 21:53,2025-06-10 22:11:24,5.65,14.2,฿839,0,34,โอนผ่านแอป,ปกติ,5
917044,50609,ช้างคลาน,ข้าวซอย,16/06/2025 13:25,2025-06-16 13:41:42,3.28,8.2,฿196,0,27,โอนผ่านแอป,ปกติ,5
917547,55355, สันทราย,ของหวาน,2025-04-20 17:03:00,2025-04-20 17:19:00,1.89,13.6,฿231,0,21,โอนผ่านแอป,ปกติ,5
901952,60501,นิมมาน,ญี่ปุ่น,10 Apr 2025 08:49,2025-04-10 09:01:00,1.69,11.4,฿213,24,21,โอนผ่านแอป,ปกติ,5
909730,51788,นิมมาน,กาแฟ,10/04/2025 11:58,2025-04-10 12:22:12,4.51,11.5,฿131,0,25,โอนผ่านแอป,ปกติ,4
903918,53923,สันกำแพง,ตามสั่ง,2025-05-16 19:03:00,2025-05-16 19:23:12,6.58,11.2,฿82,7,39,โอนผ่านแอป,ปกติ,3
