order_id,rating,tag,comment_len,review_time
701467,4,ส่งเร็วมาก,81,2025-03-14 06:06:18
701476,5,อร่อย,17,2025-05-03 03:26:48
701477,3,อาหารไม่ตรงปก,151,2024-10-02 14:42:12
701481,4,แพ็กดี,15,2025-02-17 00:59:54
701482,5,อร่อย,10,2024-11-13 10:48:06
701486,5,ส่งเร็วมาก,42,2024-08-28 18:00:24
701492,3,พอใช้,79,2024-10-10 17:25:06
701495,4,แพ็กดี,8,2025-04-19 00:16:30
701511,2,อาหารเย็นแล้ว,95,2025-06-21 02:49:54
701515,4,ส่งเร็วมาก,24,2025-02-09 04:19:00
701520,5,แพ็กดี,5,2025-01-17 12:55:48
701522,4,ส่งเร็วมาก,33,2024-12-09 14:44:30
701524,5,อร่อย,49,2025-01-12 16:14:18
701526,4,อร่อย,34,2025-07-11 06:56:48
701527,3,ส่งช้า,142,2025-07-04 04:27:06
701530,5,อร่อย,5,2024-09-20 05:53:42
701543,5,ส่งเร็วมาก,38,2024-08-10 19:51:18
701544,5,แพ็กดี,11,2024-12-25 10:20:54
701545,3,ส่งช้า,139,2024-10-28 11:02:30
701551,5,อร่อย,13,2025-02-26 06:06:18
701553,5,ส่งเร็วมาก,20,2024-10-10 17:50:48
701556,5,ส่งเร็วมาก,13,2025-01-12 23:05:24
701560,3,ส่งช้า,46,2024-12-20 07:48:36
701567,3,พอใช้,148,2024-12-27 04:18:54
701573,4,ส่งเร็วมาก,23,2024-10-09 03:41:36
701576,5,ส่งเร็วมาก,72,2025-01-03 09:02:06
701581,5,อร่อย,17,2025-01-18 08:53:30
701582,5,ไรเดอร์สุภาพ,5,2025-04-22 10:35:18
701584,3,อาหารไม่ตรงปก,60,2024-11-21 08:48:42
701585,5,ไรเดอร์สุภาพ,16,2025-03-20 16:42:36
701589,4,ราคาโอเค,32,2025-01-08 22:07:18
701590,5,อร่อย,1,2025-05-18 15:04:30
701597,4,อร่อย,45,2025-02-27 12:49:36
701600,3,ราคาแพงไป,185,2024-08-24 22:02:36
701605,3,อาหารไม่ตรงปก,33,2024-11-01 04:23:24
701606,4,ส่งเร็วมาก,50,2025-07-14 05:31:54
701610,3,พอใช้,137,2025-04-05 03:26:00
701625,2,ส่งช้า,168,2024-11-24 11:23:42
701628,3,พอใช้,39,2024-11-19 15:48:42
701630,3,ส่งช้า,10,2025-03-12 04:50:48
701632,5,อร่อย,8,2025-05-10 04:47:30
701638,5,ส่งเร็วมาก,17,2024-12-31 23:00:54
701639,2,อาหารเย็นแล้ว,281,2024-09-05 19:29:42
701640,5,ส่งเร็วมาก,31,2025-04-08 22:55:48
701651,4,ราคาโอเค,27,2024-09-08 21:51:12
701653,5,ส่งเร็วมาก,42,2024-10-21 09:11:48
701657,4,อร่อย,40,2025-05-02 15:22:06
701658,5,แพ็กดี,5,2024-12-07 03:02:48
701661,4,อร่อย,31,2025-06-19 21:17:24
701665,5,ส่งเร็วมาก,32,2024-11-24 22:18:42
701667,4,ส่งเร็วมาก,37,2025-03-11 02:43:06
701668,4,อร่อย,67,2024-09-12 11:59:42
701671,4,อร่อย,40,2025-05-13 13:26:18
701674,3,อาหารไม่ตรงปก,60,2024-09-21 11:55:48
701681,3,ราคาแพงไป,56,2025-07-03 22:16:36
701683,4,ราคาโอเค,18,2025-06-28 14:52:00
701684,5,ไรเดอร์สุภาพ,47,2024-09-04 05:26:24
701689,3,ราคาแพงไป,37,2025-01-19 15:02:24
701696,3,พอใช้,13,2025-05-01 04:12:00
701698,3,ราคาแพงไป,21,2024-12-04 23:24:00
701700,4,ส่งเร็วมาก,65,2025-07-09 22:09:36
701701,1,ส่งช้ามาก,94,2024-09-19 11:10:54
701702,3,พอใช้,26,2024-10-08 19:18:48
701710,5,ไรเดอร์สุภาพ,34,2024-11-17 11:27:18
701719,4,อร่อย,16,2025-04-11 00:46:36
701720,5,ส่งเร็วมาก,18,2025-05-03 00:19:00
701723,4,ส่งเร็วมาก,26,2025-02-04 12:41:00
701724,5,แพ็กดี,4,2024-11-02 23:08:36
701729,3,ส่งช้า,120,2024-12-10 11:17:00
701738,5,ส่งเร็วมาก,6,2025-04-10 19:55:36
701740,5,อร่อย,73,2025-01-25 10:12:36
701746,4,อร่อย,19,2024-12-01 01:08:24
701749,3,พอใช้,30,2025-04-18 04:50:36
701750,5,อร่อย,24,2025-04-16 07:35:00
701754,5,อร่อย,8,2025-07-15 04:40:24
701756,5,อร่อย,41,2024-09-28 20:27:36
701757,5,ส่งเร็วมาก,35,2025-03-16 14:23:54
701758,5,ไรเดอร์สุภาพ,33,2024-09-12 18:48:54
701760,4,ส่งเร็วมาก,28,2025-02-07 22:09:42
701761,5,ไรเดอร์สุภาพ,9,2024-09-05 10:45:30
701765,4,แพ็กดี,39,2024-09-11 17:19:12
701768,4,ราคาโอเค,23,2025-03-28 02:50:36
701769,4,อร่อย,27,2025-01-05 15:14:48
701770,5,แพ็กดี,46,2025-01-10 05:36:54
701775,5,อร่อย,8,2024-11-04 08:08:36
701777,4,อร่อย,145,2025-07-15 21:38:24
701780,5,ส่งเร็วมาก,14,2024-08-10 14:40:48
701781,4,แพ็กดี,49,2025-03-12 18:33:54
701787,4,ส่งเร็วมาก,11,2025-07-12 02:17:54
701792,5,อร่อย,5,2024-08-18 22:47:12
701797,5,ส่งเร็วมาก,16,2025-03-07 08:51:30
701798,5,แพ็กดี,23,2024-09-07 15:05:48
701800,5,อร่อย,33,2025-05-21 15:33:54
701803,4,แพ็กดี,38,2024-09-23 09:48:12
701804,3,อาหารไม่ตรงปก,39,2024-11-11 23:25:48
701808,5,ไรเดอร์สุภาพ,5,2024-09-05 21:42:30
701809,5,อร่อย,27,2024-08-16 21:27:42
701817,5,อร่อย,20,2025-07-14 14:39:30
701818,5,ส่งเร็วมาก,19,2025-03-12 22:53:30
701820,3,อาหารไม่ตรงปก,30,2025-04-04 11:57:30
701821,5,อร่อย,32,2025-07-09 20:14:06
701823,2,อาหารเย็นแล้ว,268,2025-01-10 00:12:00
701825,5,ส่งเร็วมาก,19,2025-04-24 23:25:36
701827,5,ไรเดอร์สุภาพ,97,2025-02-08 16:06:30
701829,5,อร่อย,5,2025-01-29 19:36:42
701835,4,ส่งเร็วมาก,74,2024-11-05 03:34:30
701837,5,แพ็กดี,50,2025-06-10 08:32:36
701838,3,ราคาแพงไป,67,2025-06-14 14:58:06
701842,4,อร่อย,23,2025-02-28 15:15:30
701845,5,ส่งเร็วมาก,7,2024-12-13 02:43:06
701846,5,ส่งเร็วมาก,18,2024-09-15 14:08:48
701850,4,ราคาโอเค,19,2025-04-14 20:37:36
701853,4,ราคาโอเค,74,2024-09-13 05:43:06
701857,5,ส่งเร็วมาก,43,2024-12-19 10:24:06
701858,5,แพ็กดี,8,2025-02-11 06:21:24
701864,4,ส่งเร็วมาก,25,2024-08-07 07:23:54
701866,5,อร่อย,10,2024-12-22 16:26:18
701867,3,ส่งช้า,53,2025-04-09 14:47:12
701869,2,แพ็กไม่ดี,28,2024-12-25 23:40:06
701870,1,ไรเดอร์ไม่สุภาพ,153,2025-05-18 17:55:06
701876,5,ส่งเร็วมาก,33,2024-11-10 05:19:36
701879,2,ส่งช้า,188,2024-10-31 06:26:30
701882,3,ราคาแพงไป,34,2025-06-20 12:44:42
701887,5,ส่งเร็วมาก,13,2025-04-13 04:03:48
701888,3,พอใช้,40,2024-12-03 01:29:48
701889,1,ได้ของผิด,85,2025-05-25 09:11:42
701890,5,ไรเดอร์สุภาพ,3,2025-03-31 11:05:48
701896,5,ส่งเร็วมาก,20,2024-11-15 20:19:48
701898,5,แพ็กดี,33,2025-06-10 01:41:12
701900,4,แพ็กดี,39,2024-09-22 18:33:06
701901,5,แพ็กดี,28,2025-01-03 16:29:42
701908,5,ส่งเร็วมาก,11,2025-02-21 09:52:00
701910,4,แพ็กดี,11,2025-02-20 23:14:54
701916,5,ส่งเร็วมาก,16,2024-09-11 17:13:12
701918,5,อร่อย,63,2025-03-15 01:52:12
701921,4,อร่อย,49,2025-02-04 21:57:12
701923,1,ส่งช้ามาก,94,2025-04-22 12:38:18
701926,5,ส่งเร็วมาก,9,2024-12-22 23:14:18
701930,5,ส่งเร็วมาก,22,2024-12-28 06:23:24
701934,3,พอใช้,15,2025-01-28 03:28:30
701935,4,อร่อย,56,2025-05-29 22:16:42
701939,5,ไรเดอร์สุภาพ,16,2025-02-27 10:05:30
701944,5,ส่งเร็วมาก,60,2025-01-08 17:38:54
701947,4,ราคาโอเค,38,2025-06-15 13:54:00
701953,5,อร่อย,31,2025-04-02 06:24:48
701956,4,อร่อย,33,2025-06-19 22:21:48
701964,3,ส่งช้า,78,2025-04-12 13:12:36
701968,5,ไรเดอร์สุภาพ,11,2025-03-11 15:45:30
701972,5,ส่งเร็วมาก,8,2024-08-11 03:07:00
701974,3,พอใช้,34,2024-12-12 09:49:18
701977,5,ส่งเร็วมาก,7,2024-08-25 04:47:48
701979,2,อาหารเย็นแล้ว,47,2025-02-15 12:18:30
701983,3,ราคาแพงไป,190,2025-05-02 05:51:24
701986,4,แพ็กดี,9,2024-09-25 11:12:48
701991,5,อร่อย,33,2024-08-13 08:37:12
701992,4,อร่อย,31,2024-09-18 16:08:42
701994,4,แพ็กดี,10,2024-08-19 15:27:36
701999,2,แพ็กไม่ดี,60,2025-05-03 16:43:42
702001,5,อร่อย,11,2025-03-24 21:54:36
702010,4,ราคาโอเค,33,2025-01-08 03:56:24
702015,4,ราคาโอเค,45,2025-07-09 22:47:30
702018,4,ส่งเร็วมาก,29,2025-07-05 12:42:30
702022,4,ส่งเร็วมาก,32,2025-05-27 15:27:30
702024,2,ส่งช้า,34,2024-11-12 04:19:54
702026,4,แพ็กดี,18,2024-11-16 06:51:36
702027,5,ไรเดอร์สุภาพ,31,2024-10-02 10:58:30
702028,3,พอใช้,143,2024-10-15 17:02:30
702036,4,ราคาโอเค,33,2025-06-19 10:46:36
702045,4,แพ็กดี,48,2025-04-21 16:14:42
702051,4,อร่อย,72,2025-03-04 06:33:24
702053,2,ส่งช้า,125,2024-08-16 17:29:12
702054,3,ส่งช้า,46,2025-06-26 14:03:06
702058,5,ส่งเร็วมาก,49,2025-01-05 02:00:18
702060,4,ส่งเร็วมาก,93,2025-02-15 23:27:48
702063,4,อร่อย,33,2025-05-25 01:44:12
702064,4,แพ็กดี,51,2025-07-01 15:36:36
702065,4,แพ็กดี,27,2024-10-24 06:24:24
702071,5,แพ็กดี,49,2025-01-25 19:38:54
702077,5,แพ็กดี,29,2025-03-31 02:57:06
702079,3,พอใช้,25,2025-02-01 17:02:24
702080,4,ราคาโอเค,50,2025-04-15 18:51:30
702083,5,ไรเดอร์สุภาพ,11,2025-03-29 12:16:48
702087,5,แพ็กดี,30,2024-10-25 01:44:48
702095,3,ส่งช้า,34,2024-11-29 18:27:48
702097,3,ส่งช้า,134,2024-08-13 03:29:30
702101,5,ส่งเร็วมาก,21,2025-04-27 01:35:00
702106,4,ราคาโอเค,9,2025-06-22 23:04:12
702113,5,แพ็กดี,4,2024-08-07 20:59:06
702114,4,ราคาโอเค,104,2024-08-18 10:15:24
702115,4,ราคาโอเค,4,2025-07-01 16:17:06
702119,4,ส่งเร็วมาก,28,2025-02-20 17:19:48
702120,5,แพ็กดี,29,2024-12-23 06:40:24
702121,4,แพ็กดี,46,2025-04-07 15:10:12
702127,1,ได้ของผิด,116,2024-12-18 19:06:42
702128,5,อร่อย,73,2024-10-19 07:05:24
702130,5,อร่อย,5,2025-03-22 15:08:54
702132,5,ไรเดอร์สุภาพ,39,2024-10-21 04:00:00
702137,5,อร่อย,14,2025-02-17 19:56:36
702138,4,ส่งเร็วมาก,25,2025-07-04 17:06:54
702141,3,ราคาแพงไป,197,2025-01-03 15:04:12
702143,4,ราคาโอเค,80,2024-12-28 19:51:18
702145,2,อาหารไม่ตรงปก,26,2025-05-29 07:14:30
702151,4,อร่อย,93,2025-02-01 12:18:18
702153,5,อร่อย,29,2024-08-12 08:24:18
702154,2,ส่งช้า,164,2025-05-11 14:33:12
702157,3,อาหารไม่ตรงปก,11,2025-01-17 21:40:18
702158,5,อร่อย,54,2024-11-13 06:43:00
702159,4,ราคาโอเค,5,2025-03-11 04:11:00
702161,5,อร่อย,20,2024-10-13 21:38:54
702163,3,พอใช้,114,2025-06-22 15:46:42
702167,5,อร่อย,48,2025-05-14 16:27:06
702168,5,ไรเดอร์สุภาพ,20,2025-02-07 09:55:30
702169,4,อร่อย,14,2024-12-15 01:49:30
702171,4,แพ็กดี,73,2025-02-14 20:26:12
702177,4,แพ็กดี,26,2024-09-07 17:41:06
702180,4,ส่งเร็วมาก,87,2025-03-25 15:56:36
702182,5,ไรเดอร์สุภาพ,4,2025-03-27 11:31:48
702183,5,ส่งเร็วมาก,15,2025-06-13 06:27:30
702187,5,ไรเดอร์สุภาพ,9,2025-01-03 00:13:00
702189,4,แพ็กดี,76,2025-06-13 00:30:00
702190,4,อร่อย,20,2024-10-01 00:02:42
702192,5,อร่อย,36,2025-06-29 01:33:24
702193,5,ส่งเร็วมาก,42,2025-07-13 12:00:18
702195,5,อร่อย,22,2025-01-14 04:50:42
702202,5,ส่งเร็วมาก,39,2025-01-07 20:29:06
702203,5,ส่งเร็วมาก,20,2025-03-17 17:04:48
702209,5,อร่อย,56,2024-12-03 07:45:00
702211,3,ส่งช้า,138,2025-03-27 11:35:54
702215,3,อาหารไม่ตรงปก,64,2025-02-02 02:24:24
702222,4,ราคาโอเค,31,2025-01-08 00:47:54
702226,3,อาหารไม่ตรงปก,85,2024-08-18 15:12:18
702227,4,ส่งเร็วมาก,79,2024-09-27 04:50:18
702232,2,อาหารเย็นแล้ว,74,2024-11-09 10:12:06
702236,5,อร่อย,25,2025-06-07 15:21:12
702237,1,อาหารเย็นแล้ว,118,2025-04-17 09:06:42
702239,3,อาหารไม่ตรงปก,46,2025-02-15 13:15:54
702241,5,ส่งเร็วมาก,20,2024-08-23 08:37:48
702245,4,แพ็กดี,27,2024-10-03 07:45:54
702247,3,พอใช้,24,2024-10-23 07:10:18
702249,5,ส่งเร็วมาก,22,2024-08-14 01:08:42
702251,4,อร่อย,44,2024-12-27 01:21:30
702255,5,ส่งเร็วมาก,14,2024-09-16 05:45:18
702256,4,แพ็กดี,47,2024-10-30 17:27:30
702261,4,ราคาโอเค,26,2025-02-12 13:13:18
702264,4,ราคาโอเค,55,2025-06-16 20:42:42
702266,3,ส่งช้า,103,2024-08-07 00:36:24
702271,4,อร่อย,85,2025-03-13 14:31:24
702277,3,อาหารไม่ตรงปก,132,2025-01-29 06:19:48
702278,2,ส่งช้า,35,2025-07-07 01:28:48
702279,4,ส่งเร็วมาก,73,2025-06-11 10:42:00
702280,5,อร่อย,11,2024-11-11 06:17:06
702284,5,แพ็กดี,19,2024-11-30 05:25:48
702292,3,ส่งช้า,119,2025-06-30 18:20:54
702293,4,ราคาโอเค,38,2025-03-05 17:54:06
702294,5,แพ็กดี,25,2024-10-07 01:01:06
702295,4,อร่อย,101,2024-11-17 15:37:42
702303,3,พอใช้,25,2025-04-18 21:01:30
702306,2,อาหารเย็นแล้ว,70,2024-08-07 19:00:30
702307,5,ส่งเร็วมาก,20,2025-03-20 14:08:06
702309,4,แพ็กดี,14,2025-04-11 11:07:18
702314,5,แพ็กดี,34,2025-01-25 18:25:30
702316,4,ส่งเร็วมาก,42,2024-12-31 13:17:30
702319,3,พอใช้,49,2024-10-28 07:55:18
702324,5,อร่อย,56,2025-02-26 01:57:36
702326,3,ราคาแพงไป,30,2024-08-05 19:12:06
702329,5,แพ็กดี,22,2025-06-09 21:00:18
702333,3,อาหารไม่ตรงปก,39,2024-11-23 18:19:18
702334,5,ไรเดอร์สุภาพ,15,2024-10-30 06:30:06
702338,4,ราคาโอเค,30,2025-06-09 06:42:42
702340,5,ส่งเร็วมาก,17,2025-04-13 15:45:24
702342,4,อร่อย,36,2025-05-18 14:18:06
702344,4,อร่อย,49,2025-02-24 15:05:36
702346,4,อร่อย,59,2024-08-23 11:46:36
702348,3,ส่งช้า,133,2025-03-28 22:30:48
702351,4,อร่อย,10,2025-05-26 12:44:24
702355,5,อร่อย,24,2024-12-18 13:31:42
702357,4,ราคาโอเค,48,2024-08-28 22:39:30
702359,4,อร่อย,134,2025-05-19 21:43:48
702366,5,แพ็กดี,26,2025-06-04 22:52:12
702368,2,ส่งช้า,112,2024-11-08 13:32:12
702369,4,อร่อย,33,2025-06-08 21:44:30
702376,5,ส่งเร็วมาก,12,2025-04-07 01:54:48
702380,4,อร่อย,31,2025-07-03 05:35:06
702381,4,ราคาโอเค,51,2025-01-24 12:00:36
702384,5,ส่งเร็วมาก,18,2024-08-18 23:44:54
702385,4,อร่อย,55,2025-04-11 16:30:48
702387,3,อาหารไม่ตรงปก,8,2025-05-22 06:01:42
702396,4,อร่อย,39,2024-08-09 01:14:54
702397,4,ราคาโอเค,16,2025-06-08 01:09:30
702406,4,ราคาโอเค,19,2024-12-18 04:15:42
702411,2,ส่งช้า,152,2025-06-20 12:15:48
702415,3,อาหารไม่ตรงปก,34,2025-07-13 03:31:18
702420,5,อร่อย,71,2024-10-01 20:05:00
702421,4,แพ็กดี,25,2024-09-10 04:57:30
702422,3,ส่งช้า,92,2024-11-07 17:57:24
702423,4,ส่งเร็วมาก,21,2025-07-13 19:48:30
702424,2,อาหารไม่ตรงปก,47,2024-08-16 01:38:18
702432,5,ส่งเร็วมาก,17,2024-12-19 01:27:00
702433,5,อร่อย,8,2025-04-11 17:08:30
702438,5,ไรเดอร์สุภาพ,12,2024-08-23 05:32:06
702443,5,ไรเดอร์สุภาพ,15,2025-04-26 11:57:12
702446,5,ส่งเร็วมาก,21,2025-07-08 04:25:06
702459,3,พอใช้,44,2024-08-23 11:11:42
702460,3,พอใช้,32,2024-12-09 22:02:42
702469,4,อร่อย,44,2025-04-25 22:46:30
702473,5,ส่งเร็วมาก,60,2025-01-25 08:27:48
702475,4,แพ็กดี,51,2025-04-19 20:16:54
702483,5,อร่อย,16,2024-08-29 11:14:36
702492,4,ส่งเร็วมาก,28,2024-12-14 18:35:30
702495,4,อร่อย,27,2024-12-20 17:53:06
702496,5,ไรเดอร์สุภาพ,42,2024-11-20 07:45:06
702503,5,ไรเดอร์สุภาพ,23,2025-01-22 07:29:30
702509,5,ไรเดอร์สุภาพ,39,2024-09-03 21:51:36
702511,2,ส่งช้า,93,2025-07-08 00:18:00
702512,4,ราคาโอเค,32,2025-01-16 14:46:00
702514,2,ส่งช้า,101,2025-03-25 04:32:24
702516,4,ราคาโอเค,36,2024-09-03 12:01:54
702529,3,อาหารไม่ตรงปก,112,2025-03-02 12:05:12
702530,5,แพ็กดี,26,2025-05-04 00:17:36
702539,5,ส่งเร็วมาก,36,2025-02-22 18:38:54
702541,4,อร่อย,7,2025-06-27 10:44:54
702547,4,แพ็กดี,41,2024-11-25 17:52:24
702549,5,ส่งเร็วมาก,44,2025-03-17 11:05:18
